id,Response
356190,1.0
351734,1.0
202711,0.0
353121,0.0
256946,0.0
245223,0.0
15428,0.0
83751,0.0
234691,0.0
321123,0.0
309716,0.0
244697,1.0
159948,0.0
186971,1.0
181704,0.0
53260,2.0
157999,0.0
33872,1.0
380811,0.0
50044,1.0
200110,1.0
296284,0.0
29623,0.0
50793,0.0
200904,0.0
163109,0.0
311231,1.0
367635,1.0
207148,1.0
158327,0.0
223155,1.0
102462,1.0
130133,0.0
85787,0.0
237670,1.0
80975,0.0
136365,0.0
176516,0.0
357535,0.0
313056,1.0
27994,0.0
290020,0.0
305987,0.0
53110,1.0
212930,0.0
89780,1.0
311628,1.0
219005,1.0
237222,0.0
354994,1.0
265220,1.0
320635,0.0
204953,1.0
110147,0.0
157724,0.0
376044,1.0
379948,1.0
182329,0.0
5136,0.0
18611,0.0
2301,2.0
187640,0.0
96033,0.0
61182,0.0
61296,1.0
289715,1.0
170919,0.0
268510,0.0
106785,1.0
136471,1.0
203921,1.0
323410,1.0
264130,1.0
92095,1.0
142041,1.0
12240,0.0
196073,1.0
44848,1.0
183680,1.0
219710,0.0
296344,1.0
46432,0.0
106814,0.0
336348,1.0
263210,2.0
251848,1.0
305790,1.0
197895,0.0
88527,1.0
226892,0.0
282868,0.0
306952,0.0
350328,1.0
3908,1.0
172928,0.0
318348,0.0
205479,1.0
24538,1.0
63588,0.0
364511,0.0
279538,0.0
306539,1.0
237974,1.0
158811,1.0
29447,1.0
302697,1.0
341769,0.0
282801,0.0
309813,0.0
246265,1.0
136092,0.0
192291,0.0
149819,1.0
26851,1.0
129082,1.0
369520,1.0
366208,0.0
70901,0.0
251831,1.0
235874,1.0
281616,0.0
179708,1.0
286521,0.0
19180,0.0
199015,1.0
267600,0.0
307853,0.0
184068,0.0
349738,2.0
380973,1.0
71905,1.0
146308,0.0
221063,0.0
63489,1.0
152474,0.0
332525,1.0
376132,0.0
33831,0.0
339468,1.0
131377,0.0
282105,0.0
30457,0.0
34519,0.0
65083,0.0
257174,0.0
62392,0.0
52789,0.0
244597,0.0
20102,1.0
255114,0.0
186650,0.0
319725,0.0
331073,0.0
337689,1.0
234508,0.0
238382,0.0
137603,1.0
117872,0.0
21348,1.0
205699,1.0
90902,1.0
190658,2.0
188271,0.0
206118,0.0
177478,1.0
320762,1.0
50782,0.0
212602,1.0
88070,1.0
346829,1.0
58105,1.0
158757,1.0
151747,1.0
317132,0.0
77430,0.0
92195,0.0
333820,0.0
135389,1.0
27258,1.0
276228,1.0
172164,0.0
343397,1.0
275898,0.0
268657,0.0
8353,0.0
219173,0.0
71521,0.0
118414,0.0
121197,0.0
361339,1.0
308300,0.0
217553,0.0
178439,1.0
349917,1.0
363911,0.0
377335,1.0
344286,0.0
36823,0.0
367881,1.0
350645,1.0
191192,0.0
306170,0.0
156251,0.0
190736,0.0
128964,1.0
191801,0.0
311589,0.0
11467,0.0
78991,1.0
83245,0.0
182880,1.0
170983,0.0
118179,0.0
363960,1.0
278980,1.0
168551,1.0
225701,0.0
283904,0.0
4337,0.0
94215,2.0
311865,1.0
66132,0.0
292918,0.0
241962,1.0
157762,1.0
162044,0.0
88311,1.0
20480,1.0
137974,0.0
109573,1.0
263601,1.0
151689,0.0
59474,0.0
140828,1.0
63970,0.0
273181,0.0
323636,0.0
190377,0.0
277112,0.0
60112,1.0
331356,0.0
270350,1.0
360131,0.0
257550,0.0
297462,1.0
93716,1.0
218291,1.0
57535,0.0
117455,0.0
325187,0.0
72528,0.0
180363,1.0
292866,1.0
357126,1.0
304925,1.0
51032,0.0
310590,1.0
236216,0.0
192732,0.0
257050,0.0
313324,1.0
52357,1.0
207116,0.0
335943,1.0
303252,1.0
51884,1.0
112704,1.0
129281,1.0
65317,0.0
63604,1.0
288256,1.0
256079,0.0
284825,0.0
215433,1.0
23345,0.0
187871,0.0
203384,1.0
133884,0.0
130803,1.0
189177,1.0
307387,1.0
164667,1.0
131577,0.0
360800,0.0
298971,1.0
161703,1.0
280225,1.0
226386,1.0
184316,1.0
80016,0.0
196264,1.0
98809,1.0
38003,0.0
96223,0.0
317849,1.0
329877,1.0
308812,0.0
239305,0.0
191247,1.0
372800,1.0
150784,0.0
290306,1.0
329852,1.0
259939,1.0
135705,1.0
235393,1.0
124826,0.0
298029,0.0
66499,1.0
102457,1.0
317976,2.0
295983,0.0
304198,1.0
89469,1.0
300538,0.0
201165,1.0
157373,0.0
246913,1.0
332930,1.0
11040,0.0
87513,0.0
8616,1.0
203460,0.0
332798,1.0
14729,1.0
171086,2.0
57362,1.0
307100,0.0
23563,0.0
224707,0.0
376063,2.0
124641,1.0
205227,1.0
46948,0.0
119609,2.0
346192,1.0
197486,0.0
299724,1.0
285038,1.0
111933,1.0
308357,0.0
159570,1.0
374683,1.0
351134,0.0
289280,0.0
133896,1.0
351017,1.0
128064,0.0
377743,0.0
211760,1.0
167789,0.0
363150,0.0
185894,1.0
78616,1.0
365623,1.0
55739,0.0
236460,1.0
205821,1.0
64530,1.0
341633,1.0
193797,1.0
99743,0.0
73554,0.0
333931,0.0
29894,0.0
168097,1.0
149734,1.0
178204,0.0
217798,0.0
285344,1.0
209541,1.0
230895,1.0
267210,0.0
29886,0.0
214532,1.0
327776,1.0
121233,1.0
128437,0.0
35666,1.0
93328,1.0
124700,1.0
367363,1.0
241537,0.0
185459,1.0
312155,1.0
111686,0.0
332076,1.0
117257,1.0
85223,0.0
15942,1.0
146257,1.0
272039,0.0
251683,0.0
175093,0.0
197342,1.0
284748,1.0
345531,0.0
225785,0.0
291984,1.0
56235,0.0
251849,0.0
156906,1.0
171737,0.0
369434,0.0
336509,0.0
165020,1.0
347269,0.0
261656,0.0
152858,0.0
247379,0.0
265382,0.0
78799,0.0
206487,0.0
131914,2.0
370311,0.0
269155,0.0
119497,0.0
301012,1.0
183368,1.0
187392,1.0
132806,0.0
374886,0.0
139900,0.0
43079,0.0
51026,1.0
145848,1.0
106330,0.0
340781,0.0
368378,1.0
357131,1.0
317988,1.0
5115,1.0
155725,0.0
11224,0.0
72843,0.0
172463,0.0
34029,1.0
121969,1.0
99590,1.0
352714,1.0
100244,0.0
90228,0.0
237528,1.0
96508,0.0
305519,0.0
271706,0.0
184193,0.0
363795,1.0
93790,1.0
71501,1.0
353996,0.0
44939,1.0
54462,0.0
112358,1.0
335354,0.0
72304,1.0
148195,0.0
254088,0.0
302465,1.0
244356,1.0
162872,1.0
162347,0.0
330283,0.0
116330,0.0
280413,1.0
113674,1.0
295177,0.0
122778,0.0
352423,0.0
103155,1.0
175118,0.0
300923,1.0
40920,1.0
132339,1.0
357975,0.0
240304,1.0
275533,1.0
229367,1.0
349059,0.0
33515,0.0
136061,1.0
361193,1.0
36063,0.0
105217,1.0
105468,1.0
67207,1.0
286143,0.0
275373,1.0
304637,0.0
285144,1.0
262247,0.0
102642,0.0
8641,1.0
77675,0.0
49673,1.0
364988,1.0
219711,0.0
245527,0.0
356819,0.0
74189,1.0
35708,1.0
55850,2.0
212234,1.0
288697,1.0
303281,0.0
44788,0.0
159473,2.0
365453,0.0
106076,0.0
371274,0.0
219000,0.0
227942,0.0
366870,1.0
255671,0.0
188156,0.0
247347,0.0
833,0.0
8822,0.0
335946,0.0
275580,2.0
27391,0.0
58789,0.0
56707,0.0
174882,1.0
326963,0.0
121137,0.0
179212,1.0
21004,0.0
351954,0.0
89395,0.0
201918,1.0
280860,0.0
147901,1.0
86232,1.0
87382,0.0
4769,1.0
64953,0.0
37441,1.0
232947,0.0
244741,1.0
2800,1.0
9390,1.0
26197,0.0
234031,1.0
240164,0.0
155357,1.0
303272,1.0
144970,2.0
168143,1.0
5375,0.0
152372,0.0
137067,0.0
219816,0.0
372900,0.0
342673,0.0
40402,0.0
41146,0.0
196818,0.0
80774,0.0
223156,1.0
158263,0.0
171742,0.0
295485,1.0
76027,2.0
98431,1.0
257087,1.0
159599,0.0
248649,1.0
203581,1.0
94640,0.0
134405,0.0
50534,0.0
143884,1.0
268813,1.0
153068,0.0
47256,1.0
100778,0.0
299975,0.0
338103,1.0
161581,0.0
99476,0.0
344324,1.0
234659,1.0
27679,1.0
140372,0.0
84875,0.0
354190,1.0
2435,0.0
273035,0.0
67953,0.0
20448,1.0
29966,1.0
254632,1.0
331257,1.0
269625,1.0
49657,0.0
204229,0.0
100925,1.0
270397,0.0
91744,0.0
241726,0.0
6082,1.0
264169,0.0
148029,0.0
162100,1.0
340365,1.0
50387,1.0
333994,0.0
125920,1.0
137666,1.0
369049,2.0
231786,0.0
248311,0.0
239862,1.0
59592,1.0
7651,2.0
12124,0.0
251514,1.0
254582,0.0
311962,1.0
137006,1.0
234874,1.0
106037,1.0
42183,0.0
36682,0.0
308673,0.0
217220,0.0
9464,1.0
308442,0.0
362116,1.0
322284,0.0
289010,0.0
273297,1.0
160540,1.0
204453,0.0
291031,1.0
67808,0.0
37470,1.0
253426,0.0
38658,0.0
56512,1.0
177861,1.0
57420,0.0
208890,0.0
337380,0.0
280131,1.0
379456,1.0
9485,0.0
380302,2.0
20286,1.0
29449,1.0
59436,1.0
121639,0.0
59326,0.0
230750,0.0
217996,1.0
287753,2.0
167989,1.0
275215,1.0
5867,1.0
344300,1.0
131251,1.0
380348,2.0
30926,0.0
286206,0.0
106825,0.0
218888,1.0
218750,0.0
378984,0.0
104520,1.0
118044,0.0
105691,1.0
239842,1.0
247696,0.0
155903,1.0
319861,1.0
54434,1.0
322564,1.0
216388,1.0
135809,1.0
319199,1.0
303327,0.0
150383,1.0
24324,1.0
242092,1.0
29158,0.0
130898,1.0
196334,1.0
109517,1.0
288989,0.0
86819,0.0
187539,2.0
89431,0.0
290982,1.0
109510,0.0
76580,1.0
151404,1.0
7093,0.0
327421,0.0
260523,0.0
258641,1.0
224556,0.0
341094,0.0
76304,0.0
318428,1.0
209167,0.0
185463,0.0
351909,1.0
243514,1.0
208329,1.0
145582,1.0
128542,1.0
349666,1.0
324299,1.0
266201,0.0
208898,1.0
153636,0.0
120246,1.0
248294,1.0
286087,2.0
320071,1.0
255571,1.0
326986,0.0
327885,1.0
47146,0.0
188221,1.0
209914,0.0
151182,0.0
146745,1.0
1684,0.0
377247,2.0
76294,1.0
18665,0.0
170422,0.0
68060,1.0
200341,1.0
61588,1.0
331907,1.0
112293,0.0
236826,1.0
65565,0.0
118909,1.0
324508,0.0
262607,1.0
201244,1.0
327735,1.0
29845,0.0
309504,1.0
295391,1.0
318919,1.0
311766,1.0
70084,1.0
45924,0.0
58065,0.0
350456,0.0
260273,1.0
377223,0.0
2530,1.0
268329,1.0
354479,1.0
164918,1.0
82429,1.0
4425,0.0
289857,1.0
179614,0.0
303546,1.0
239637,0.0
295889,1.0
165448,0.0
248278,1.0
331426,1.0
50002,0.0
284871,1.0
343227,0.0
33131,1.0
238500,0.0
169828,0.0
93931,0.0
104672,0.0
230988,0.0
75507,0.0
261852,0.0
172155,1.0
149026,0.0
218583,0.0
16644,1.0
40896,0.0
105638,0.0
195044,0.0
111059,1.0
362139,0.0
325130,0.0
344609,1.0
231894,1.0
246506,1.0
275638,0.0
222058,1.0
258621,1.0
190708,1.0
378847,1.0
340249,0.0
347938,0.0
297594,0.0
120300,1.0
23472,1.0
307693,0.0
278332,1.0
224085,1.0
68641,1.0
374981,1.0
310277,0.0
303841,0.0
36722,0.0
228162,0.0
59975,0.0
211607,1.0
69287,1.0
114377,0.0
110128,0.0
355730,0.0
81965,1.0
263415,1.0
91389,1.0
360937,0.0
365568,1.0
6288,1.0
327609,1.0
104112,1.0
315794,1.0
120963,2.0
297336,1.0
331477,0.0
322174,0.0
168245,0.0
39297,0.0
17388,0.0
217717,0.0
215927,0.0
340581,1.0
284893,1.0
295484,1.0
20159,1.0
359301,0.0
123835,1.0
270753,0.0
253627,1.0
376085,0.0
210350,0.0
254096,0.0
77876,1.0
39508,1.0
139872,1.0
148905,0.0
36034,1.0
32884,1.0
296539,0.0
31821,0.0
269068,1.0
26822,1.0
105783,0.0
156747,1.0
376215,0.0
85524,0.0
63870,1.0
27694,0.0
114830,0.0
61771,0.0
343357,1.0
125024,1.0
312715,1.0
319133,0.0
11239,0.0
112029,1.0
145044,0.0
229710,1.0
112028,0.0
199123,0.0
42679,0.0
191603,1.0
183519,1.0
305246,0.0
56164,0.0
78610,1.0
242242,1.0
6368,0.0
204690,1.0
293619,0.0
13536,1.0
355873,0.0
362778,1.0
104370,1.0
249785,0.0
319494,0.0
310629,1.0
218357,0.0
123919,1.0
108098,1.0
104544,0.0
171550,0.0
210579,0.0
107425,0.0
277800,0.0
354054,0.0
352457,1.0
43043,0.0
31486,2.0
206949,0.0
354694,1.0
227068,1.0
136842,1.0
173898,1.0
276898,0.0
306725,0.0
244267,0.0
363496,1.0
362944,0.0
291324,1.0
300812,0.0
221106,1.0
97851,0.0
135478,0.0
264716,0.0
132517,0.0
314190,1.0
352716,0.0
300543,0.0
148924,1.0
110023,1.0
25909,1.0
336002,0.0
345079,0.0
260253,0.0
5405,0.0
16739,0.0
299590,1.0
360405,0.0
166691,1.0
17872,0.0
208715,0.0
291896,0.0
146167,0.0
165261,0.0
227570,1.0
197593,0.0
278274,0.0
44388,2.0
149207,1.0
365418,0.0
216886,1.0
367735,1.0
284778,1.0
84240,0.0
156549,1.0
337464,0.0
306267,0.0
219973,1.0
75130,0.0
252639,0.0
35115,1.0
167818,1.0
107985,0.0
166867,0.0
133291,0.0
40080,0.0
19585,1.0
142859,0.0
179894,1.0
261693,1.0
356365,2.0
227491,0.0
56684,0.0
52180,0.0
15796,0.0
370415,0.0
365375,1.0
193249,1.0
282589,1.0
240000,0.0
314184,0.0
48541,0.0
20560,1.0
109979,0.0
359825,0.0
282279,0.0
278416,1.0
294689,1.0
36723,1.0
250009,0.0
100951,1.0
348209,0.0
331226,1.0
16045,0.0
98514,1.0
356331,0.0
351018,1.0
205340,1.0
15686,1.0
33357,1.0
210371,0.0
656,1.0
348521,0.0
214094,1.0
127254,1.0
107671,1.0
216007,0.0
16965,0.0
48561,0.0
253808,1.0
167654,0.0
80976,0.0
21878,0.0
362768,0.0
108666,1.0
55265,1.0
186301,1.0
358090,1.0
308192,1.0
80643,0.0
155808,0.0
338978,1.0
219805,1.0
102797,0.0
240738,0.0
257078,1.0
82750,1.0
309794,1.0
269750,1.0
378119,0.0
75690,1.0
324382,0.0
80919,0.0
325530,0.0
155311,1.0
350205,0.0
219471,0.0
324331,1.0
14411,0.0
177642,1.0
317264,1.0
264498,0.0
177079,0.0
342101,1.0
363965,1.0
52834,1.0
78350,0.0
101230,1.0
326647,1.0
314074,0.0
30118,1.0
49175,0.0
5496,0.0
380717,1.0
117395,0.0
21379,0.0
148817,0.0
125838,0.0
253436,1.0
93429,0.0
614,1.0
242873,1.0
29957,1.0
149976,0.0
126738,0.0
116822,1.0
153946,0.0
15566,0.0
211641,0.0
18467,1.0
344555,1.0
76917,1.0
36465,1.0
10325,0.0
63785,0.0
279198,1.0
226249,1.0
305935,0.0
309624,0.0
172602,0.0
260385,0.0
160146,0.0
316903,0.0
109826,2.0
158134,1.0
370442,0.0
142248,0.0
175907,0.0
43064,1.0
338982,0.0
276691,1.0
63795,1.0
191992,0.0
81117,1.0
111579,1.0
92011,0.0
132298,0.0
272010,1.0
9920,1.0
227482,0.0
90112,0.0
368066,0.0
5649,1.0
266730,1.0
137998,0.0
237260,0.0
378333,1.0
117160,0.0
347201,0.0
338761,1.0
123683,1.0
282042,1.0
280903,0.0
277684,1.0
128412,0.0
124725,1.0
357387,0.0
72057,1.0
12383,1.0
120518,0.0
166541,1.0
169222,0.0
371370,0.0
275916,1.0
26694,0.0
207093,1.0
322338,1.0
279335,0.0
263372,2.0
371301,1.0
317167,0.0
113459,1.0
141773,1.0
113545,0.0
310984,1.0
67574,0.0
315347,1.0
266505,1.0
309925,1.0
327890,1.0
66593,0.0
323572,1.0
165529,0.0
346567,1.0
13132,0.0
344234,0.0
24227,1.0
235854,1.0
345230,1.0
218174,1.0
366062,0.0
99559,0.0
160881,0.0
48960,1.0
17986,1.0
129820,0.0
204255,1.0
285478,1.0
349170,1.0
289795,1.0
320128,0.0
16745,1.0
99104,0.0
335319,1.0
65157,1.0
213798,1.0
224694,0.0
116431,1.0
145910,0.0
83699,1.0
77897,0.0
159863,1.0
255171,2.0
274328,1.0
172353,0.0
6334,0.0
159125,0.0
10039,1.0
113112,1.0
221877,1.0
191499,0.0
132532,1.0
223295,1.0
308580,0.0
309991,1.0
78899,0.0
261878,1.0
333480,1.0
365707,1.0
187622,0.0
350754,1.0
362259,0.0
267072,1.0
334342,1.0
138779,1.0
184282,1.0
210691,1.0
276159,0.0
369157,1.0
177991,0.0
39116,0.0
43673,1.0
124768,0.0
197058,1.0
156478,0.0
274935,0.0
332315,0.0
170075,1.0
212300,0.0
289697,1.0
64762,1.0
337083,1.0
357912,0.0
154872,0.0
372422,1.0
116161,0.0
16504,0.0
118827,0.0
208937,1.0
371070,0.0
363929,0.0
211103,0.0
359860,1.0
99413,0.0
5717,1.0
137478,0.0
209363,0.0
313924,1.0
221090,0.0
106687,0.0
9767,1.0
189196,1.0
116721,1.0
298518,1.0
297692,1.0
242907,1.0
192167,0.0
316676,1.0
268347,0.0
320666,1.0
295009,0.0
278998,1.0
278434,0.0
138068,0.0
122000,0.0
54423,2.0
315569,1.0
341986,1.0
154960,1.0
150972,0.0
82686,1.0
21682,1.0
8197,1.0
242774,1.0
280364,0.0
279366,0.0
92031,1.0
345252,1.0
160368,0.0
298472,1.0
43150,0.0
149297,0.0
55071,0.0
122049,0.0
107064,1.0
253356,0.0
329264,1.0
295996,1.0
290245,1.0
71407,1.0
236982,1.0
254643,1.0
155513,0.0
331877,0.0
71819,1.0
201395,0.0
268004,0.0
368923,0.0
106851,1.0
242666,1.0
250532,0.0
218845,1.0
291400,2.0
57737,1.0
77035,0.0
170418,0.0
265042,0.0
48020,0.0
2216,0.0
334452,0.0
127725,0.0
45552,0.0
198008,0.0
2371,0.0
7049,0.0
66293,1.0
331643,0.0
73906,1.0
287274,1.0
331926,0.0
7248,0.0
337223,0.0
194012,1.0
103456,0.0
301996,1.0
302296,0.0
115634,1.0
194144,1.0
109473,0.0
58792,1.0
236604,1.0
39903,1.0
323047,0.0
39759,1.0
28132,0.0
265177,1.0
68215,1.0
303438,0.0
112709,1.0
283857,0.0
377634,1.0
226244,0.0
135232,1.0
324841,0.0
140627,0.0
379389,0.0
377631,0.0
44934,0.0
376301,0.0
121697,1.0
37889,1.0
216481,0.0
288261,0.0
276763,1.0
9150,0.0
211739,0.0
283517,1.0
25080,1.0
38694,1.0
309934,1.0
10167,0.0
296822,0.0
323604,1.0
253774,0.0
118492,1.0
176924,0.0
38180,1.0
232396,1.0
233181,1.0
178327,0.0
359247,0.0
8601,1.0
337452,1.0
323381,1.0
341927,1.0
203430,0.0
244414,0.0
11613,0.0
102798,1.0
231832,0.0
266876,1.0
87023,0.0
168900,1.0
118123,1.0
362023,0.0
34202,0.0
229296,0.0
170706,1.0
356126,1.0
271487,2.0
290835,0.0
185604,1.0
169702,0.0
65498,0.0
21863,0.0
185264,0.0
170039,0.0
369805,0.0
50631,1.0
214882,0.0
218229,0.0
28675,1.0
230918,0.0
218460,0.0
333149,0.0
221221,1.0
50056,2.0
16946,1.0
190972,1.0
338975,1.0
221152,1.0
216587,1.0
349709,0.0
232656,0.0
333362,1.0
118420,0.0
4257,0.0
315087,2.0
272082,0.0
312472,1.0
302330,1.0
20334,2.0
290443,0.0
2011,0.0
66225,0.0
346677,0.0
86367,0.0
2102,0.0
252325,1.0
329037,0.0
38050,1.0
252952,0.0
315048,1.0
371504,0.0
373846,0.0
214378,1.0
132675,0.0
275966,0.0
330036,0.0
307765,0.0
98501,1.0
314028,0.0
12905,0.0
306564,1.0
272157,0.0
20775,0.0
50921,0.0
336080,0.0
376102,0.0
295368,1.0
65036,2.0
259369,1.0
101927,1.0
10107,1.0
207353,1.0
337010,1.0
257200,0.0
263971,1.0
18224,0.0
274319,0.0
23615,1.0
179864,1.0
274846,1.0
305672,1.0
289624,0.0
77077,0.0
286007,0.0
198251,0.0
112708,0.0
375844,1.0
252320,0.0
72028,1.0
7834,1.0
53538,1.0
176675,1.0
249540,0.0
36235,0.0
182459,1.0
70306,1.0
293646,1.0
209939,1.0
152242,0.0
327664,0.0
32426,0.0
88655,0.0
231471,1.0
300328,0.0
140358,0.0
284646,0.0
228764,1.0
178693,1.0
20629,1.0
245307,1.0
54561,0.0
286322,0.0
150237,1.0
25981,1.0
374351,1.0
140816,1.0
3325,0.0
316945,0.0
368570,1.0
216702,0.0
28433,0.0
372453,1.0
299189,1.0
207263,0.0
43819,1.0
238904,0.0
58185,0.0
44557,0.0
343360,2.0
253054,1.0
21853,1.0
325912,1.0
300489,0.0
287564,0.0
339972,0.0
142251,0.0
254148,1.0
118399,0.0
81751,1.0
184448,0.0
336103,2.0
209501,1.0
48128,1.0
31575,1.0
186685,2.0
190304,0.0
242229,0.0
188958,0.0
226239,0.0
346789,1.0
140624,0.0
55601,0.0
209938,1.0
338037,0.0
182852,1.0
317731,0.0
41770,1.0
91633,0.0
266706,1.0
326942,0.0
313283,0.0
87613,0.0
102055,1.0
45423,0.0
167120,1.0
627,1.0
39563,0.0
269482,0.0
1447,1.0
156393,1.0
266662,0.0
14618,1.0
239269,0.0
39543,1.0
138565,0.0
361713,1.0
162032,1.0
260580,1.0
292315,1.0
214066,1.0
28631,1.0
281473,0.0
326227,0.0
11694,0.0
227546,0.0
35057,0.0
314902,1.0
99325,2.0
25459,1.0
145584,1.0
323428,0.0
202779,1.0
22478,0.0
264704,1.0
293503,1.0
119589,0.0
193107,0.0
216699,0.0
89567,1.0
198602,1.0
120554,1.0
53438,1.0
19470,0.0
184179,1.0
273588,0.0
346416,2.0
286421,0.0
361869,1.0
156799,1.0
336446,1.0
109728,0.0
301025,0.0
20237,1.0
191551,0.0
218243,0.0
67142,0.0
285262,1.0
274523,0.0
225286,0.0
152880,0.0
158756,1.0
61594,1.0
18195,1.0
345546,1.0
234118,0.0
376165,1.0
284109,1.0
171380,1.0
202092,1.0
125657,0.0
211804,1.0
142391,0.0
178084,0.0
48606,1.0
234603,1.0
91940,1.0
45247,2.0
325499,1.0
303879,0.0
93990,0.0
274135,0.0
50858,1.0
220152,1.0
155061,0.0
53119,1.0
1871,1.0
29037,1.0
48843,0.0
368586,1.0
58587,1.0
81702,1.0
38460,1.0
292533,0.0
327371,0.0
191110,1.0
227131,1.0
181952,0.0
157188,1.0
84654,0.0
273065,1.0
358870,1.0
303636,1.0
133708,2.0
124343,0.0
245923,1.0
290534,1.0
161891,0.0
25778,1.0
261769,1.0
100685,1.0
37367,2.0
89625,0.0
370048,0.0
371438,1.0
337636,0.0
370551,1.0
130494,1.0
57252,0.0
176376,1.0
40275,0.0
37862,0.0
161570,0.0
363505,0.0
264238,1.0
79621,1.0
92235,0.0
92728,0.0
290831,0.0
95689,1.0
335430,0.0
224154,1.0
377162,0.0
160731,1.0
225087,0.0
100420,1.0
204910,0.0
17558,1.0
314945,2.0
225173,1.0
192627,0.0
57746,1.0
242133,1.0
130070,0.0
65452,0.0
123240,0.0
62343,0.0
219313,0.0
91758,1.0
289055,0.0
228776,1.0
294593,0.0
200065,1.0
31190,1.0
369485,0.0
299073,1.0
128984,1.0
372838,0.0
371734,1.0
266483,0.0
363641,0.0
212949,1.0
343443,0.0
351424,0.0
131437,0.0
31567,1.0
69267,0.0
122244,0.0
198048,1.0
183806,0.0
102996,1.0
95999,0.0
64782,1.0
311623,0.0
172747,0.0
272376,0.0
139849,1.0
303244,1.0
327760,0.0
99506,0.0
365252,1.0
248717,1.0
104676,0.0
59109,0.0
11622,1.0
134689,1.0
188090,0.0
27656,1.0
308685,0.0
94326,1.0
350554,1.0
11703,1.0
307473,0.0
193351,0.0
23257,0.0
373144,1.0
287297,1.0
347040,1.0
122968,0.0
92101,0.0
201797,0.0
237079,1.0
43541,1.0
28710,0.0
186655,0.0
118867,0.0
68239,1.0
362295,1.0
216774,0.0
348937,0.0
94013,0.0
164557,1.0
137804,0.0
165698,1.0
175597,0.0
287788,0.0
31844,1.0
173907,0.0
253685,1.0
221783,2.0
123057,0.0
111378,0.0
147280,0.0
368265,1.0
19437,0.0
37964,0.0
203442,1.0
219065,1.0
269887,0.0
292311,1.0
22340,1.0
192589,0.0
266339,1.0
43834,1.0
323628,1.0
178595,1.0
137823,1.0
366513,1.0
274609,1.0
61763,1.0
362444,0.0
72720,0.0
127389,1.0
22426,1.0
112446,1.0
234074,1.0
83072,0.0
303801,0.0
311181,0.0
255643,0.0
95695,1.0
351336,1.0
7568,0.0
302943,1.0
88673,2.0
196642,1.0
251056,0.0
37002,0.0
48165,0.0
303023,1.0
50483,0.0
196755,0.0
181430,0.0
39776,1.0
220655,1.0
367266,1.0
53425,1.0
310959,0.0
139556,1.0
338790,1.0
300638,0.0
225704,0.0
179154,1.0
55233,0.0
175202,0.0
284835,1.0
71594,1.0
360534,1.0
80581,1.0
249342,0.0
205911,1.0
376731,0.0
241332,1.0
308772,1.0
202626,1.0
205226,0.0
36870,0.0
231105,1.0
49906,0.0
20925,1.0
91692,1.0
96183,0.0
323751,0.0
164401,0.0
206051,0.0
146258,1.0
10258,0.0
368064,1.0
17789,0.0
40251,0.0
133522,1.0
188908,0.0
119297,1.0
89568,0.0
4851,1.0
334102,1.0
35956,1.0
358329,1.0
72290,1.0
218619,0.0
133649,1.0
184661,0.0
299685,0.0
316565,1.0
215394,1.0
119150,1.0
223292,0.0
12899,1.0
291847,0.0
174872,0.0
272589,1.0
207372,0.0
325863,0.0
57684,1.0
223162,0.0
40089,1.0
63618,1.0
154428,1.0
83039,0.0
12336,1.0
214551,0.0
125915,0.0
225205,0.0
229639,0.0
202797,1.0
301821,0.0
352802,1.0
262643,1.0
102741,0.0
165847,0.0
206448,0.0
265485,0.0
95426,0.0
210569,1.0
360265,0.0
94379,1.0
347873,0.0
297671,0.0
147908,0.0
10170,1.0
149215,0.0
318390,1.0
94892,0.0
225444,0.0
36278,1.0
9707,0.0
241891,1.0
37790,0.0
76891,1.0
131044,0.0
120746,1.0
359861,0.0
306812,0.0
292434,1.0
257615,0.0
334368,0.0
138199,0.0
10646,0.0
238837,1.0
223115,0.0
306378,1.0
238729,1.0
291158,0.0
224140,1.0
192737,1.0
198755,0.0
34572,0.0
101873,1.0
298991,0.0
70535,1.0
74813,0.0
352362,1.0
41050,1.0
333089,1.0
329921,0.0
94050,1.0
164028,1.0
234068,1.0
163345,0.0
10890,2.0
11450,0.0
70281,0.0
140493,1.0
339001,1.0
43246,1.0
211300,0.0
180221,0.0
97781,0.0
208359,1.0
237172,0.0
116316,1.0
14216,0.0
309808,0.0
84768,0.0
209109,1.0
317541,1.0
181372,1.0
242667,1.0
194940,0.0
284344,1.0
254219,1.0
350024,1.0
235331,1.0
308079,1.0
322091,1.0
67985,1.0
84926,0.0
24349,0.0
136730,0.0
313234,0.0
96082,0.0
345873,0.0
311870,1.0
241599,1.0
80059,1.0
225613,0.0
187547,0.0
59341,1.0
227886,1.0
58871,0.0
194389,1.0
57680,1.0
19673,0.0
32107,0.0
77195,0.0
85867,1.0
6539,0.0
375794,0.0
255645,0.0
26168,1.0
1875,1.0
371727,0.0
264908,0.0
79769,0.0
69010,2.0
222013,0.0
298073,0.0
253925,1.0
69686,1.0
314730,1.0
333431,1.0
349791,0.0
213237,0.0
86968,0.0
250963,0.0
232651,0.0
232895,1.0
321012,0.0
311305,0.0
79802,1.0
305147,0.0
39659,1.0
190490,0.0
129773,1.0
31303,1.0
114762,1.0
61494,0.0
281574,0.0
169309,0.0
51029,0.0
197429,0.0
61784,0.0
354296,0.0
297782,1.0
187165,1.0
347747,1.0
9121,0.0
354768,1.0
266422,1.0
